Project_name,Component_name,CBO,CYCLO,DIT,ELOC,FanIn,FanOut,LCOM,LOC,LOCNAMM,NOA,NOC,NOM,NOMNAMM,NOPA,PMMM,PRB,WLOCNAMM,WMC,WMCNAMM,NMNOPARAM,CDSBP,CC,LC,LZC,RB,SC
xerces2-j-Xerces-J_2_3_0,org.apache.xerces.impl.dv.xs.MonthDayDV,2.0,14.0,2.0,73.0,1.0,10.0,3.0,73.0,73.0,1.0,0.0,3.0,3.0,0.0,0.0,0.0,21.33333333,14.0,0.0,0.0,0,0,0,0,0,0
xerces2-j-Xerces-J_2_3_0,org.apache.xerces.impl.dv.xs.QNameDV,4.0,10.0,2.0,65.0,6.0,7.0,3.0,65.0,65.0,1.0,0.0,3.0,3.0,0.0,0.333333333,0.0,7.666666667,10.0,0.0,1.0,0,0,0,0,0,0
xerces2-j-Xerces-J_2_3_0,org.apache.xerces.impl.dv.xs.SchemaDVFactoryImpl,5.0,16.0,2.0,250.0,3.0,11.0,3.0,250.0,250.0,3.0,0.0,7.0,7.0,0.0,0.285714286,0.0,33.71428571,16.0,0.0,2.0,0,0,0,0,0,1
xerces2-j-Xerces-J_2_3_0,org.apache.xerces.impl.dv.xs.SchemaDVFactoryImpl,5.0,16.0,2.0,250.0,3.0,11.0,3.0,250.0,250.0,3.0,0.0,7.0,7.0,0.0,0.285714286,0.0,33.71428571,16.0,0.0,2.0,0,0,0,0,0,1
xerces2-j-Xerces-J_2_3_0,org.apache.xerces.impl.dv.xs.SchemaDVFactoryImpl,5.0,16.0,2.0,250.0,3.0,11.0,3.0,250.0,250.0,3.0,0.0,7.0,7.0,0.0,0.285714286,0.0,33.71428571,16.0,0.0,2.0,0,0,0,0,0,1
xerces2-j-Xerces-J_2_3_0,org.apache.xerces.impl.dv.xs.SchemaDateTimeException,0.0,2.0,2.0,11.0,30.0,0.0,1.0,11.0,11.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,3.0,2.0,0.0,1.0,0,0,0,0,0,0
xerces2-j-Xerces-J_2_3_0,org.apache.xerces.impl.dv.xs.StringDV,2.0,5.0,2.0,14.0,1.0,0.0,1.0,14.0,14.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,3.0,5.0,0.0,1.0,0,0,0,0,0,0
xerces2-j-Xerces-J_2_3_0,org.apache.xerces.impl.dv.xs.TimeDV,2.0,11.0,2.0,59.0,14.0,7.0,3.0,59.0,59.0,0.0,0.0,3.0,3.0,0.0,0.0,0.0,17.0,11.0,0.0,0.0,0,0,0,0,0,0
xerces2-j-Xerces-J_2_3_0,org.apache.xerces.impl.dv.xs.TypeValidator,2.0,18.0,1.0,34.0,20.0,2.0,36.0,34.0,34.0,4.0,16.0,9.0,9.0,4.0,0.222222222,0.0,2.444444444,18.0,0.0,1.0,1,0,0,0,0,0
xerces2-j-Xerces-J_2_3_0,org.apache.xerces.impl.dv.xs.TypeValidator,2.0,18.0,1.0,34.0,20.0,2.0,36.0,34.0,34.0,4.0,16.0,9.0,9.0,4.0,0.222222222,0.0,2.444444444,18.0,0.0,1.0,1,0,0,0,0,0
xerces2-j-Xerces-J_2_3_0,org.apache.xerces.impl.dv.xs.TypeValidator,2.0,18.0,1.0,34.0,20.0,2.0,36.0,34.0,34.0,4.0,16.0,9.0,9.0,4.0,0.222222222,0.0,2.444444444,18.0,0.0,1.0,1,0,0,0,0,0
xerces2-j-Xerces-J_2_3_0,org.apache.xerces.impl.dv.xs.UnionDV,2.0,5.0,2.0,14.0,1.0,0.0,1.0,14.0,14.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,3.0,5.0,0.0,1.0,0,0,0,0,0,0
xerces2-j-Xerces-J_2_3_0,org.apache.xerces.impl.dv.xs.XSSimpleTypeDecl,21.0,249.0,1.0,1434.0,329.0,90.0,2339.0,1434.0,1401.0,71.0,0.0,82.0,71.0,0.0,0.024390244,0.0,17.91549296,249.0,0.0,39.0,0,0,1,0,0,0
xerces2-j-Xerces-J_2_3_0,org.apache.xerces.impl.dv.xs.XSSimpleTypeDecl,21.0,249.0,1.0,1434.0,329.0,90.0,2339.0,1434.0,1401.0,71.0,0.0,82.0,71.0,0.0,0.024390244,0.0,17.91549296,249.0,0.0,39.0,0,1,0,0,0,0
xerces2-j-Xerces-J_2_3_0,org.apache.xerces.impl.dv.xs.XSSimpleTypeDecl,21.0,249.0,1.0,1434.0,329.0,90.0,2339.0,1434.0,1401.0,71.0,0.0,82.0,71.0,0.0,0.024390244,0.0,17.91549296,249.0,0.0,39.0,0,0,1,0,0,0
xerces2-j-Xerces-J_2_3_0,org.apache.xerces.impl.dv.xs.XSSimpleTypeDecl,21.0,249.0,1.0,1434.0,329.0,90.0,2339.0,1434.0,1401.0,71.0,0.0,82.0,71.0,0.0,0.024390244,0.0,17.91549296,249.0,0.0,39.0,0,1,0,0,0,0
xerces2-j-Xerces-J_2_3_0,org.apache.xerces.impl.dv.xs.XSSimpleTypeDecl,21.0,249.0,1.0,1434.0,329.0,90.0,2339.0,1434.0,1401.0,71.0,0.0,82.0,71.0,0.0,0.024390244,0.0,17.91549296,249.0,0.0,39.0,0,1,0,0,0,0
xerces2-j-Xerces-J_2_3_0,org.apache.xerces.impl.dv.xs.YearDV,2.0,13.0,2.0,63.0,1.0,10.0,3.0,63.0,63.0,0.0,0.0,3.0,3.0,0.0,0.0,0.0,18.33333333,13.0,0.0,0.0,0,0,0,0,0,0
xerces2-j-Xerces-J_2_3_0,org.apache.xerces.impl.dv.xs.YearMonthDV,2.0,12.0,2.0,49.0,1.0,8.0,3.0,49.0,49.0,0.0,0.0,3.0,3.0,0.0,0.0,0.0,13.66666667,12.0,0.0,0.0,0,0,0,0,0,0
xerces2-j-Xerces-J_2_3_0,org.apache.xerces.impl.io.ASCIIReader,5.0,36.0,2.0,122.0,3.0,11.0,0.0,122.0,122.0,5.0,0.0,10.0,10.0,1.0,0.4,0.0,10.1,36.0,0.0,5.0,0,0,0,0,0,0
xerces2-j-Xerces-J_2_3_0,org.apache.xerces.impl.io.UCSReader,3.0,37.0,2.0,175.0,16.0,8.0,0.0,175.0,175.0,8.0,0.0,10.0,10.0,5.0,0.4,0.0,15.1,37.0,0.0,5.0,0,0,0,0,0,0
xerces2-j-Xerces-J_2_3_0,org.apache.xerces.impl.io.UTF8Reader,7.0,54.0,2.0,467.0,4.0,22.0,47.0,467.0,467.0,8.0,0.0,14.0,14.0,1.0,0.214285714,0.0,31.07142857,54.0,0.0,5.0,0,0,0,0,0,1
xerces2-j-Xerces-J_2_3_0,org.apache.xerces.impl.io.UTF8Reader,7.0,54.0,2.0,467.0,4.0,22.0,47.0,467.0,467.0,8.0,0.0,14.0,14.0,1.0,0.214285714,0.0,31.07142857,54.0,0.0,5.0,0,0,0,0,0,1
xerces2-j-Xerces-J_2_3_0,org.apache.xerces.impl.io.UTF8Reader,7.0,54.0,2.0,467.0,4.0,22.0,47.0,467.0,467.0,8.0,0.0,14.0,14.0,1.0,0.214285714,0.0,31.07142857,54.0,0.0,5.0,0,0,0,0,0,1
xerces2-j-Xerces-J_2_3_0,org.apache.xerces.impl.io.UTF8Reader,7.0,54.0,2.0,467.0,4.0,22.0,47.0,467.0,467.0,8.0,0.0,14.0,14.0,1.0,0.214285714,0.0,31.07142857,54.0,0.0,5.0,0,0,0,0,0,1
xerces2-j-Xerces-J_2_3_0,org.apache.xerces.impl.msg.XMLMessageFormatter,5.0,6.0,1.0,62.0,99.0,5.0,0.0,62.0,62.0,4.0,0.0,1.0,1.0,2.0,0.0,0.0,48.0,6.0,0.0,0.0,0,0,0,0,0,0
xerces2-j-Xerces-J_2_3_0,org.apache.xerces.impl.validation.EntityState,0.0,6.0,1.0,19.0,15.0,0.0,1.0,19.0,19.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,6.0,6.0,0.0,0.0,0,0,0,0,0,0
xerces2-j-Xerces-J_2_3_0,org.apache.xerces.impl.validation.ValidationManager,3.0,10.0,1.0,41.0,71.0,5.0,3.0,41.0,41.0,3.0,0.0,7.0,7.0,0.0,0.285714286,0.0,4.428571429,10.0,0.0,3.0,0,0,0,0,0,0
xerces2-j-Xerces-J_2_3_0,org.apache.xerces.impl.validation.ValidationState,5.0,34.0,1.0,104.0,60.0,16.0,105.0,104.0,104.0,9.0,0.0,19.0,19.0,0.0,0.263157895,0.0,4.631578947,34.0,0.0,6.0,0,0,0,0,0,0
xerces2-j-Xerces-J_2_3_0,org.apache.xerces.impl.xpath.XPath,5.0,30.0,1.0,1442.0,258.0,20.0,7.0,1442.0,1442.0,6.0,0.0,7.0,7.0,0.0,0.285714286,0.0,39.42857143,30.0,0.0,3.0,0,0,0,0,0,0
xerces2-j-Xerces-J_2_3_0,org.apache.xerces.impl.xpath.XPathException,0.0,5.0,2.0,25.0,52.0,0.0,0.0,25.0,22.0,1.0,0.0,3.0,2.0,0.0,0.0,0.0,7.0,5.0,0.0,2.0,0,0,0,0,0,0
xerces2-j-Xerces-J_2_3_0,org.apache.xerces.impl.xpath.regex.BMPattern,1.0,37.0,1.0,171.0,3.0,16.0,0.0,171.0,171.0,3.0,0.0,8.0,8.0,0.0,0.0,0.0,20.25,37.0,0.0,0.0,0,0,0,0,0,0
xerces2-j-Xerces-J_2_3_0,org.apache.xerces.impl.xpath.regex.Match,1.0,30.0,1.0,129.0,279.0,7.0,6.0,129.0,122.0,6.0,0.0,12.0,11.0,0.0,0.0,0.0,9.454545455,30.0,0.0,3.0,0,0,0,0,0,0
xerces2-j-Xerces-J_2_3_0,org.apache.xerces.impl.xpath.regex.Op,1.0,60.0,1.0,212.0,417.0,3.0,0.0,212.0,197.0,24.0,0.0,23.0,18.0,0.0,0.130434783,1.0,4.555555556,60.0,0.0,8.0,0,0,0,0,0,0
xerces2-j-Xerces-J_2_3_0,org.apache.xerces.impl.xpath.regex.ParseException,0.0,5.0,2.0,19.0,252.0,0.0,0.0,19.0,13.0,1.0,0.0,2.0,1.0,0.0,0.0,0.0,6.0,5.0,0.0,1.0,0,0,0,0,0,0
xerces2-j-Xerces-J_2_3_0,org.apache.xerces.impl.xpath.regex.ParserForXMLSchema,2.0,100.0,2.0,333.0,1.0,76.0,703.0,333.0,333.0,6.0,0.0,38.0,38.0,0.0,0.5,0.0,8.421052632,100.0,0.0,28.0,0,0,0,0,1,0
xerces2-j-Xerces-J_2_3_0,org.apache.xerces.impl.xpath.regex.ParserForXMLSchema,2.0,100.0,2.0,333.0,1.0,76.0,703.0,333.0,333.0,6.0,0.0,38.0,38.0,0.0,0.5,0.0,8.421052632,100.0,0.0,28.0,0,0,0,0,1,0
xerces2-j-Xerces-J_2_3_0,org.apache.xerces.impl.xpath.regex.ParserForXMLSchema,2.0,100.0,2.0,333.0,1.0,76.0,703.0,333.0,333.0,6.0,0.0,38.0,38.0,0.0,0.5,0.0,8.421052632,100.0,0.0,28.0,0,0,0,0,1,0
xerces2-j-Xerces-J_2_3_0,org.apache.xerces.impl.xpath.regex.REUtil,1.0,56.0,1.0,267.0,65.0,44.0,120.0,267.0,267.0,2.0,0.0,16.0,16.0,0.0,0.0625,0.0,16.25,56.0,0.0,1.0,0,0,0,0,0,0
xerces2-j-Xerces-J_2_3_0,org.apache.xerces.impl.xpath.regex.RangeToken,0.0,87.0,2.0,470.0,50.0,39.0,9.0,470.0,470.0,7.0,0.0,18.0,18.0,0.0,0.055555556,0.0,25.38888889,87.0,0.0,8.0,0,0,0,0,1,0
xerces2-j-Xerces-J_2_3_0,org.apache.xerces.impl.xpath.regex.RangeToken,0.0,87.0,2.0,470.0,50.0,39.0,9.0,470.0,470.0,7.0,0.0,18.0,18.0,0.0,0.055555556,0.0,25.38888889,87.0,0.0,8.0,0,0,0,0,1,0
xerces2-j-Xerces-J_2_3_0,org.apache.xerces.impl.xpath.regex.RangeToken,0.0,87.0,2.0,470.0,50.0,39.0,9.0,470.0,470.0,7.0,0.0,18.0,18.0,0.0,0.055555556,0.0,25.38888889,87.0,0.0,8.0,0,0,0,0,1,0
xerces2-j-Xerces-J_2_3_0,org.apache.xerces.impl.xpath.regex.RegexParser,4.0,204.0,1.0,1012.0,3.0,217.0,686.0,1012.0,1012.0,39.0,1.0,49.0,49.0,0.0,0.306122449,0.0,19.57142857,204.0,0.0,34.0,0,0,0,0,0,1
xerces2-j-Xerces-J_2_3_0,org.apache.xerces.impl.xpath.regex.RegexParser,4.0,204.0,1.0,1012.0,3.0,217.0,686.0,1012.0,1012.0,39.0,1.0,49.0,49.0,0.0,0.306122449,0.0,19.57142857,204.0,0.0,34.0,0,1,0,0,0,0
xerces2-j-Xerces-J_2_3_0,org.apache.xerces.impl.xpath.regex.RegexParser,4.0,204.0,1.0,1012.0,3.0,217.0,686.0,1012.0,1012.0,39.0,1.0,49.0,49.0,0.0,0.306122449,0.0,19.57142857,204.0,0.0,34.0,0,0,0,0,0,1
xerces2-j-Xerces-J_2_3_0,org.apache.xerces.impl.xpath.regex.RegexParser,4.0,204.0,1.0,1012.0,3.0,217.0,686.0,1012.0,1012.0,39.0,1.0,49.0,49.0,0.0,0.306122449,0.0,19.57142857,204.0,0.0,34.0,0,0,0,0,0,1
xerces2-j-Xerces-J_2_3_0,org.apache.xerces.impl.xpath.regex.RegularExpression,1.0,197.0,1.0,2100.0,62.0,247.0,960.0,2100.0,2089.0,32.0,0.0,52.0,50.0,0.0,0.326923077,0.0,39.24,197.0,0.0,6.0,0,1,0,0,0,0
xerces2-j-Xerces-J_2_3_0,org.apache.xerces.impl.xpath.regex.RegularExpression,1.0,197.0,1.0,2100.0,62.0,247.0,960.0,2100.0,2089.0,32.0,0.0,52.0,50.0,0.0,0.326923077,0.0,39.24,197.0,0.0,6.0,0,1,0,0,0,0
xerces2-j-Xerces-J_2_3_0,org.apache.xerces.impl.xpath.regex.RegularExpression,1.0,197.0,1.0,2100.0,62.0,247.0,960.0,2100.0,2089.0,32.0,0.0,52.0,50.0,0.0,0.326923077,0.0,39.24,197.0,0.0,6.0,0,1,0,0,0,0
xerces2-j-Xerces-J_2_3_0,org.apache.xerces.impl.xpath.regex.RegularExpression,1.0,197.0,1.0,2100.0,62.0,247.0,960.0,2100.0,2089.0,32.0,0.0,52.0,50.0,0.0,0.326923077,0.0,39.24,197.0,0.0,6.0,0,0,1,0,0,0
xerces2-j-Xerces-J_2_3_0,org.apache.xerces.impl.xpath.regex.RegularExpression,1.0,197.0,1.0,2100.0,62.0,247.0,960.0,2100.0,2089.0,32.0,0.0,52.0,50.0,0.0,0.326923077,0.0,39.24,197.0,0.0,6.0,0,0,1,0,0,0
xerces2-j-Xerces-J_2_3_0,org.apache.xerces.impl.xpath.regex.RegularExpression,1.0,197.0,1.0,2100.0,62.0,247.0,960.0,2100.0,2089.0,32.0,0.0,52.0,50.0,0.0,0.326923077,0.0,39.24,197.0,0.0,6.0,0,0,1,0,0,0
xerces2-j-Xerces-J_2_3_0,org.apache.xerces.impl.xpath.regex.Token,2.0,151.0,1.0,1172.0,724.0,78.0,879.0,1172.0,1172.0,65.0,1.0,51.0,51.0,0.0,0.078431373,1.0,12.84313725,151.0,0.0,19.0,0,0,0,0,0,0
xerces2-j-Xerces-J_2_3_0,org.apache.xerces.impl.xs.AttributePSVImpl,7.0,25.0,1.0,132.0,6.0,0.0,35.0,132.0,62.0,10.0,0.0,11.0,1.0,0.0,0.0,0.0,15.0,25.0,0.0,11.0,0,0,0,0,0,0
xerces2-j-Xerces-J_2_3_0,org.apache.xerces.impl.xs.ElementPSVImpl,6.0,34.0,1.0,165.0,2.0,1.0,65.0,165.0,79.0,12.0,0.0,14.0,2.0,0.0,0.071428571,0.0,12.0,34.0,0.0,14.0,0,0,0,0,0,0
xerces2-j-Xerces-J_2_3_0,org.apache.xerces.impl.xs.SchemaGrammar,28.0,103.0,1.0,544.0,188.0,42.0,876.0,544.0,516.0,35.0,0.0,45.0,40.0,4.0,0.444444444,1.0,8.1,103.0,0.0,14.0,0,0,0,0,0,0
xerces2-j-Xerces-J_2_3_0,org.apache.xerces.impl.xs.SchemaNamespaceSupport,1.0,12.0,2.0,54.0,19.0,4.0,10.0,54.0,54.0,0.0,0.0,5.0,5.0,0.0,0.2,0.0,9.4,12.0,0.0,3.0,0,0,0,0,0,0
xerces2-j-Xerces-J_2_3_0,org.apache.xerces.impl.xs.SchemaSymbols,1.0,0.0,1.0,167.0,585.0,0.0,0.0,167.0,167.0,160.0,0.0,0.0,0.0,160.0,0.0,0.0,,0.0,0.0,0.0,1,0,0,0,0,0
xerces2-j-Xerces-J_2_3_0,org.apache.xerces.impl.xs.SchemaSymbols,1.0,0.0,1.0,167.0,585.0,0.0,0.0,167.0,167.0,160.0,0.0,0.0,0.0,160.0,0.0,0.0,,0.0,0.0,0.0,1,0,0,0,0,0
xerces2-j-Xerces-J_2_3_0,org.apache.xerces.impl.xs.SchemaSymbols,1.0,0.0,1.0,167.0,585.0,0.0,0.0,167.0,167.0,160.0,0.0,0.0,0.0,160.0,0.0,0.0,,0.0,0.0,0.0,1,0,0,0,0,0
xerces2-j-Xerces-J_2_3_0,org.apache.xerces.impl.xs.SubstitutionGroupHandler,5.0,25.0,1.0,110.0,34.0,14.0,13.0,110.0,110.0,3.0,0.0,7.0,7.0,0.0,0.142857143,0.0,14.28571429,25.0,0.0,1.0,0,0,0,0,0,0
xerces2-j-Xerces-J_2_3_0,org.apache.xerces.impl.xs.XMLSchemaException,0.0,5.0,2.0,19.0,68.0,0.0,0.0,19.0,13.0,2.0,0.0,3.0,1.0,0.0,0.0,0.0,4.0,5.0,0.0,2.0,0,0,0,0,0,0
xerces2-j-Xerces-J_2_3_0,org.apache.xerces.impl.xs.XMLSchemaLoader,31.0,84.0,1.0,558.0,13.0,84.0,152.0,558.0,546.0,33.0,0.0,25.0,23.0,4.0,0.16,0.0,19.2173913,84.0,0.0,7.0,0,0,0,0,0,0
xerces2-j-Xerces-J_2_3_0,org.apache.xerces.impl.xs.XMLSchemaValidator,54.0,218.0,1.0,2469.0,6.0,244.0,840.0,2469.0,2457.0,104.0,0.0,57.0,55.0,4.0,0.087719298,0.0,26.01818182,218.0,0.0,7.0,0,1,0,0,0,0
xerces2-j-Xerces-J_2_3_0,org.apache.xerces.impl.xs.XMLSchemaValidator,54.0,218.0,1.0,2469.0,6.0,244.0,840.0,2469.0,2457.0,104.0,0.0,57.0,55.0,4.0,0.087719298,0.0,26.01818182,218.0,0.0,7.0,0,1,0,0,0,0
xerces2-j-Xerces-J_2_3_0,org.apache.xerces.impl.xs.XMLSchemaValidator,54.0,218.0,1.0,2469.0,6.0,244.0,840.0,2469.0,2457.0,104.0,0.0,57.0,55.0,4.0,0.087719298,0.0,26.01818182,218.0,0.0,7.0,0,1,0,0,0,0
xerces2-j-Xerces-J_2_3_0,org.apache.xerces.impl.xs.XSAttributeDecl,3.0,28.0,1.0,98.0,47.0,2.0,44.0,98.0,59.0,10.0,0.0,13.0,6.0,3.0,0.0,0.0,6.833333333,28.0,0.0,12.0,0,0,0,0,0,0
xerces2-j-Xerces-J_2_3_0,org.apache.xerces.impl.xs.XSAttributeGroupDecl,8.0,39.0,1.0,189.0,30.0,12.0,26.0,189.0,171.0,7.0,0.0,13.0,10.0,4.0,0.0,0.0,15.6,39.0,0.0,9.0,0,0,0,0,0,0
xerces2-j-Xerces-J_2_3_0,org.apache.xerces.impl.xs.XSAttributeUseImpl,5.0,19.0,1.0,65.0,37.0,2.0,28.0,65.0,47.0,4.0,0.0,9.0,6.0,4.0,0.0,0.0,6.0,19.0,0.0,9.0,1,0,0,0,0,0
xerces2-j-Xerces-J_2_3_0,org.apache.xerces.impl.xs.XSAttributeUseImpl,5.0,19.0,1.0,65.0,37.0,2.0,28.0,65.0,47.0,4.0,0.0,9.0,6.0,4.0,0.0,0.0,6.0,19.0,0.0,9.0,1,0,0,0,0,0
xerces2-j-Xerces-J_2_3_0,org.apache.xerces.impl.xs.XSComplexTypeDecl,4.0,81.0,1.0,237.0,129.0,18.0,458.0,237.0,175.0,15.0,0.0,36.0,24.0,0.0,0.111111111,0.0,6.333333333,81.0,0.0,28.0,0,0,0,0,0,0
xerces2-j-Xerces-J_2_3_0,org.apache.xerces.impl.xs.XSConstraints,13.0,143.0,1.0,737.0,11.0,107.0,435.0,737.0,737.0,2.0,0.0,30.0,30.0,0.0,0.233333333,0.0,24.26666667,143.0,0.0,0.0,0,0,0,0,0,0
xerces2-j-Xerces-J_2_3_0,org.apache.xerces.impl.xs.XSDDescription,5.0,32.0,2.0,159.0,71.0,4.0,65.0,159.0,117.0,15.0,0.0,18.0,12.0,9.0,0.111111111,0.0,6.083333333,32.0,0.0,11.0,0,0,0,0,1,0
xerces2-j-Xerces-J_2_3_0,org.apache.xerces.impl.xs.XSDeclarationPool,1.0,71.0,1.0,263.0,8.0,28.0,133.0,263.0,263.0,18.0,0.0,22.0,22.0,0.0,0.318181818,0.0,9.318181818,71.0,0.0,8.0,0,0,0,0,0,0
xerces2-j-Xerces-J_2_3_0,org.apache.xerces.impl.xs.XSElementDecl,10.0,69.0,1.0,225.0,130.0,9.0,337.0,225.0,175.0,20.0,0.0,30.0,22.0,11.0,0.066666667,0.0,6.545454545,69.0,0.0,23.0,0,0,0,0,0,0
xerces2-j-Xerces-J_2_3_0,org.apache.xerces.impl.xs.XSGrammarBucket,3.0,18.0,1.0,91.0,16.0,16.0,0.0,91.0,91.0,2.0,0.0,5.0,5.0,0.0,0.2,0.0,15.8,18.0,0.0,2.0,0,0,0,0,0,0
xerces2-j-Xerces-J_2_3_0,org.apache.xerces.impl.xs.XSGroupDecl,1.0,13.0,1.0,46.0,24.0,0.0,15.0,46.0,28.0,3.0,0.0,6.0,3.0,3.0,0.0,0.0,6.0,13.0,0.0,6.0,0,0,0,0,0,0
xerces2-j-Xerces-J_2_3_0,org.apache.xerces.impl.xs.XSMessageFormatter,5.0,6.0,1.0,45.0,43.0,3.0,0.0,45.0,45.0,3.0,0.0,1.0,1.0,1.0,0.0,0.0,32.0,6.0,0.0,0.0,0,0,0,0,0,0
xerces2-j-Xerces-J_2_3_0,org.apache.xerces.impl.xs.XSModelGroupImpl,2.0,51.0,1.0,136.0,109.0,12.0,46.0,136.0,136.0,7.0,0.0,16.0,16.0,6.0,0.125,0.0,7.4375,51.0,0.0,16.0,0,0,0,0,0,0
xerces2-j-Xerces-J_2_3_0,org.apache.xerces.impl.xs.XSModelImpl,19.0,45.0,1.0,242.0,2.0,20.0,16.0,242.0,242.0,9.0,0.0,13.0,13.0,0.0,0.0,0.0,17.38461538,45.0,0.0,3.0,0,0,0,0,0,0
xerces2-j-Xerces-J_2_3_0,org.apache.xerces.impl.xs.XSNotationDecl,4.0,17.0,1.0,53.0,24.0,0.0,21.0,53.0,29.0,4.0,0.0,7.0,3.0,4.0,0.0,0.0,6.0,17.0,0.0,7.0,1,0,0,0,0,0
xerces2-j-Xerces-J_2_3_0,org.apache.xerces.impl.xs.XSNotationDecl,4.0,17.0,1.0,53.0,24.0,0.0,21.0,53.0,29.0,4.0,0.0,7.0,3.0,4.0,0.0,0.0,6.0,17.0,0.0,7.0,1,0,0,0,0,0
xerces2-j-Xerces-J_2_3_0,org.apache.xerces.impl.xs.XSNotationDecl,4.0,17.0,1.0,53.0,24.0,0.0,21.0,53.0,29.0,4.0,0.0,7.0,3.0,4.0,0.0,0.0,6.0,17.0,0.0,7.0,1,0,0,0,0,0
xerces2-j-Xerces-J_2_3_0,org.apache.xerces.impl.xs.XSParticleDecl,4.0,42.0,1.0,148.0,213.0,9.0,44.0,148.0,124.0,12.0,0.0,16.0,12.0,11.0,0.125,0.0,8.5,42.0,0.0,15.0,0,0,0,0,0,0
xerces2-j-Xerces-J_2_3_0,org.apache.xerces.impl.xs.XSWildcardDecl,6.0,68.0,1.0,309.0,56.0,17.0,107.0,309.0,291.0,5.0,0.0,19.0,16.0,4.0,0.052631579,0.0,17.1875,68.0,0.0,9.0,0,0,0,0,0,0
xerces2-j-Xerces-J_2_3_0,org.apache.xerces.impl.xs.dom.DOMNodePool,2.0,28.0,1.0,133.0,3.0,9.0,27.0,133.0,133.0,10.0,0.0,10.0,10.0,0.0,0.3,0.0,9.5,28.0,0.0,4.0,0,0,0,0,0,0
xerces2-j-Xerces-J_2_3_0,org.apache.xerces.impl.xs.dom.DOMParser,14.0,23.0,2.0,104.0,70.0,11.0,7.0,104.0,104.0,10.0,2.0,7.0,7.0,2.0,0.142857143,0.0,10.71428571,23.0,0.0,2.0,0,0,0,0,0,0
xerces2-j-Xerces-J_2_3_0,org.apache.xerces.impl.xs.dom.DocumentImpl,6.0,13.0,2.0,54.0,494.0,6.0,0.0,54.0,54.0,1.0,4.0,4.0,4.0,0.0,0.0,0.0,11.5,13.0,0.0,1.0,0,0,0,0,0,0
xerces2-j-Xerces-J_2_3_0,org.apache.xerces.impl.xs.dom.ElementNSImpl,2.0,11.0,2.0,37.0,51.0,0.0,0.0,37.0,25.0,2.0,2.0,5.0,3.0,0.0,0.0,0.0,5.333333333,11.0,0.0,3.0,0,0,0,0,0,0
xerces2-j-Xerces-J_2_3_0,org.apache.xerces.impl.xs.identity.Field,7.0,12.0,1.0,122.0,112.0,1.0,5.0,122.0,110.0,3.0,0.0,7.0,5.0,0.0,0.142857143,0.0,5.0,12.0,0.0,4.0,0,0,0,0,0,0
xerces2-j-Xerces-J_2_3_0,org.apache.xerces.impl.xs.identity.FieldActivator,1.0,10.0,1.0,25.0,10.0,0.0,3.0,25.0,25.0,0.0,0.0,3.0,3.0,0.0,0.0,0.0,6.0,10.0,0.0,0.0,0,0,0,0,0,0
xerces2-j-Xerces-J_2_3_0,org.apache.xerces.impl.xs.identity.IDValue,2.0,10.0,1.0,51.0,12.0,5.0,0.0,51.0,51.0,3.0,0.0,4.0,4.0,0.0,0.0,0.0,9.25,10.0,0.0,1.0,0,0,0,0,0,0
xerces2-j-Xerces-J_2_3_0,org.apache.xerces.impl.xs.identity.IdentityConstraint,2.0,47.0,1.0,170.0,125.0,8.0,144.0,170.0,131.0,7.0,2.0,20.0,13.0,0.0,0.2,0.0,7.384615385,47.0,0.0,14.0,0,0,0,0,0,0
xerces2-j-Xerces-J_2_3_0,org.apache.xerces.impl.xs.identity.KeyRef,1.0,8.0,2.0,31.0,19.0,0.0,0.0,31.0,19.0,1.0,0.0,3.0,1.0,0.0,0.0,0.0,8.0,8.0,0.0,2.0,0,0,0,0,0,0
xerces2-j-Xerces-J_2_3_0,org.apache.xerces.impl.xs.identity.Selector,11.0,11.0,1.0,162.0,32.0,1.0,0.0,162.0,150.0,3.0,0.0,5.0,3.0,0.0,0.2,0.0,7.0,11.0,0.0,3.0,0,0,0,0,0,0
xerces2-j-Xerces-J_2_3_0,org.apache.xerces.impl.xs.identity.UniqueOrKey,0.0,1.0,2.0,14.0,24.0,0.0,0.0,14.0,14.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,7.0,1.0,0.0,0.0,0,0,0,0,0,0
xerces2-j-Xerces-J_2_3_0,org.apache.xerces.impl.xs.identity.ValueStore,1.0,4.0,1.0,19.0,114.0,0.0,1.0,19.0,19.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,6.0,4.0,0.0,0.0,0,0,0,0,0,0
xerces2-j-Xerces-J_2_3_0,org.apache.xerces.impl.xs.identity.XPathMatcher,18.0,41.0,1.0,356.0,24.0,33.0,11.0,356.0,350.0,18.0,0.0,10.0,9.0,0.0,0.0,0.0,31.77777778,41.0,0.0,3.0,0,0,0,0,0,0
xerces2-j-Xerces-J_2_3_0,org.apache.xerces.impl.xs.models.CMBuilder,9.0,32.0,1.0,151.0,18.0,25.0,0.0,151.0,151.0,5.0,0.0,8.0,8.0,0.0,0.125,0.0,17.25,32.0,0.0,0.0,0,0,0,0,0,0
